key_0,business_code,cust_number,name_customer,business_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,Day_due,Delay_predict,Payment_date_predict,Aging_bucket
19549,U001,0200762301,C&S WH ,2020.0,1930775596.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,4526.35,2020-04-11,NAC6,1930775596.0,1,26,-1,2020-04-25,Bucket1
37095,U001,0200799538,UNITE foundation,2020.0,1930778244.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,98973.1,2020-04-11,NAA8,1930778244.0,1,26,-5,2020-04-21,Bucket1
25300,U001,0200769623,WAL-MAR systems,2020.0,1930768056.0,2020-04-11,2020-04-09,2020-04-11,2020-04-26,USD,RV,1.0,6780.21,2020-04-11,NAH4,1930768056.0,1,26,-5,2020-04-21,Bucket1
33859,U001,0200769623,WAL-MAR ,2020.0,1930776690.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,5560.94,2020-04-11,NAH4,1930776690.0,1,26,-2,2020-04-24,Bucket1
1453,U001,0200771157,WEIS systems,2020.0,1930777529.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,78974.9,2020-04-11,NAA8,1930777529.0,1,26,-5,2020-04-21,Bucket1
41690,U001,0200769623,WAL-MAR us,2020.0,1930775877.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,3436.5,2020-04-11,NAH4,1930775877.0,1,26,-2,2020-04-24,Bucket1
47128,U001,0200759878,SA ,2020.0,1930778007.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,29232.85,2020-04-11,NAH4,1930778007.0,1,26,-5,2020-04-21,Bucket1
48692,U001,0200769623,WAL-MAR corporation,2020.0,1930777142.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,9810.11,2020-04-11,NAH4,1930777142.0,1,26,-3,2020-04-23,Bucket1
27006,U001,0200743129,BROOKS trust,2020.0,1930772493.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,18419.82,2020-04-11,NAA8,1930772493.0,1,26,-2,2020-04-24,Bucket1
41800,CA02,0140104429,COSTCO co,2020.0,2960626872.0,2020-04-11,2020-04-11,2020-04-11,2020-04-29,CAD,RV,1.0,52000.72,2020-04-19,CA10,2960626872.0,1,29,-12,2020-04-17,Bucket1
3213,U001,0200759878,SA corp,2020.0,1930774205.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,16214.81,2020-04-11,NAH4,1930774205.0,1,26,-3,2020-04-23,Bucket1
15510,U001,0200739534,OK foundation,2020.0,1930768121.0,2020-04-11,2020-04-09,2020-04-11,2020-04-26,USD,RV,1.0,20850.63,2020-04-11,NAA8,1930768121.0,1,26,-4,2020-04-22,Bucket1
21913,U001,0200769623,WAL-MAR in,2020.0,1930776735.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,34320.28,2020-04-11,NAH4,1930776735.0,1,26,-6,2020-04-20,Bucket1
21922,U001,0200762301,C&S WH ,2020.0,1930778229.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,68238.13,2020-04-11,NAC6,1930778229.0,1,26,-6,2020-04-20,Bucket1
34193,U001,0200418007,AM corp,2020.0,1930760213.0,2020-04-11,2020-04-07,2020-04-11,2020-06-15,USD,RV,1.0,368.4,2020-04-11,NAGD,1930760213.0,1,15,5,2020-06-20,Bucket2
23586,U001,0200749225,SUPER  corp,2020.0,1930777712.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,3651.42,2020-04-11,NAA8,1930777712.0,1,26,-2,2020-04-24,Bucket1
40538,U001,0200769623,WAL-MAR us,2020.0,1930773801.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,23757.6,2020-04-11,NAH4,1930773801.0,1,26,-4,2020-04-22,Bucket1
22675,U001,0200759878,SA corporation,2020.0,1930768966.0,2020-04-11,2020-04-09,2020-04-11,2020-04-26,USD,RV,1.0,14951.11,2020-04-11,NAH4,1930768966.0,1,26,-3,2020-04-23,Bucket1
45340,U001,0200769623,WAL-MAR llc,2020.0,1930777558.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,35896.48,2020-04-11,NAH4,1930777558.0,1,26,-6,2020-04-20,Bucket1
26479,U001,0200759878,SA co,2020.0,1930779154.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,8835.35,2020-04-11,NAH4,1930779154.0,1,26,-3,2020-04-23,Bucket1
27901,U001,0200759878,SA corp,2020.0,1930778069.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,13293.68,2020-04-11,NAH4,1930778069.0,1,26,-3,2020-04-23,Bucket1
40405,U001,0200762301,C&S WH systems,2020.0,1930774519.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,35901.47,2020-04-11,NAC6,1930774519.0,1,26,-6,2020-04-20,Bucket1
9916,U001,0200769623,WAL-MAR ,2020.0,1930773760.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,5776.34,2020-04-11,NAH4,1930773760.0,1,26,-2,2020-04-24,Bucket1
42703,U001,0200704858,WAKE co,2020.0,1930777115.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,76451.28,2020-04-11,NAA8,1930777115.0,1,26,-6,2020-04-20,Bucket1
49043,U001,0200762301,C&S WH ,2020.0,1930773874.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,57893.15,2020-04-11,NAC6,1930773874.0,1,26,-6,2020-04-20,Bucket1
41959,U001,0200795490,HY -  co,2020.0,1930778355.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,21909.51,2020-04-11,NAA8,1930778355.0,1,26,-4,2020-04-22,Bucket1
35964,U001,0200769623,WAL-MAR corp,2020.0,1930777722.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,27398.68,2020-04-11,NAH4,1930777722.0,1,26,-6,2020-04-20,Bucket1
24556,U001,0200772670,ASSOCIAT corporation,2020.0,1930777975.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,3810.14,2020-04-11,NAU5,1930777975.0,1,26,-2,2020-04-24,Bucket1
27982,U001,0200769623,WAL-MAR us,2020.0,1930775499.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,59505.14,2020-04-11,NAH4,1930775499.0,1,26,-6,2020-04-20,Bucket1
47082,U001,0200707822,PUBLI systems,2020.0,1930775171.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,67800.04,2020-04-11,NAA8,1930775171.0,1,26,-6,2020-04-20,Bucket1
43576,U001,0100001196,DOLLAR ,2020.0,1930775108.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,35997.88,2020-04-11,NAA8,1930775108.0,1,26,-6,2020-04-20,Bucket1
14266,U001,0200726979,BJ'S  foundation,2020.0,1930775136.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,666.6,2020-04-11,NAA8,1930775136.0,1,26,-5,2020-04-21,Bucket1
4592,U001,0200762301,C&S WH associates,2020.0,1930776748.0,2020-04-11,2020-04-10,2020-04-11,2020-06-15,USD,RV,1.0,699.22,2020-04-11,NAGD,1930776748.0,1,15,6,2020-06-21,Bucket2
35773,U001,0200769623,WAL-MAR corporation,2020.0,1930773785.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,987.05,2020-04-11,NAH4,1930773785.0,1,26,-4,2020-04-22,Bucket1
36054,U001,0200769623,WAL-MAR foundation,2020.0,1930775133.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,43646.17,2020-04-11,NAH4,1930775133.0,1,26,-6,2020-04-20,Bucket1
41000,U001,0200744019,TARG in,2020.0,1930774273.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,25154.12,2020-04-11,NAA8,1930774273.0,1,26,-4,2020-04-22,Bucket1
42618,U001,0200769623,WAL-MAR corp,2020.0,1930776581.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,1995.84,2020-04-11,NAH4,1930776581.0,1,26,-4,2020-04-22,Bucket1
27557,U001,0200729290,KROGER in,2020.0,1930772545.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,95142.52,2020-04-11,NAA8,1930772545.0,1,26,-5,2020-04-21,Bucket1
21072,U001,0200769623,WAL-MAR trust,2020.0,1930774761.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,21537.23,2020-04-11,NAH4,1930774761.0,1,26,-4,2020-04-22,Bucket1
46357,U001,0200707822,PUBLI corporation,2020.0,1930778232.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,40949.64,2020-04-11,NAA8,1930778232.0,1,26,-6,2020-04-20,Bucket1
4052,U001,0200759878,SA us,2020.0,1930774746.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,40404.96,2020-04-11,NAH4,1930774746.0,1,26,-6,2020-04-20,Bucket1
19675,U001,0200769623,WAL-MAR systems,2020.0,1930773407.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,9288.1,2020-04-11,NAH4,1930773407.0,1,26,-3,2020-04-23,Bucket1
29733,U001,0200769623,WAL-MAR systems,2020.0,1930774505.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,57609.85,2020-04-11,NAH4,1930774505.0,1,26,-6,2020-04-20,Bucket1
15837,U001,0200762301,C&S WH ,2020.0,1930774504.0,2020-04-11,2020-04-10,2020-04-11,2020-06-15,USD,RV,1.0,5031.67,2020-04-11,NAGD,1930774504.0,1,15,5,2020-06-20,Bucket2
10782,U001,0200707822,PUBLI systems,2020.0,1930777989.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,785.43,2020-04-11,NAA8,1930777989.0,1,26,-4,2020-04-22,Bucket1
154,U001,0200769623,WAL-MAR associates,2020.0,1930774185.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,54247.13,2020-04-11,NAH4,1930774185.0,1,26,-6,2020-04-20,Bucket1
5957,U001,0200762301,C&S WH associates,2020.0,1930773723.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,63222.32,2020-04-11,NAC6,1930773723.0,1,26,-5,2020-04-21,Bucket1
36352,U001,0200769623,WAL-MAR us,2020.0,1930774811.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,10135.63,2020-04-11,NAH4,1930774811.0,1,26,-3,2020-04-23,Bucket1
10346,U001,0200707822,PUBLI us,2020.0,1930768162.0,2020-04-11,2020-04-09,2020-04-11,2020-04-26,USD,RV,1.0,147337.36,2020-04-11,NAA8,1930768162.0,1,26,-4,2020-04-22,Bucket1
3979,CA02,0140104240,FEDER foundation,2020.0,2960627754.0,2020-04-11,2020-04-11,2020-04-11,2020-04-29,CAD,RV,1.0,150042.59,2020-04-19,CA10,2960627754.0,1,29,-3,2020-04-26,Bucket1
39731,U001,0200762301,C&S WH associates,2020.0,1930773719.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,104760.13,2020-04-11,NAC6,1930773719.0,1,26,-5,2020-04-21,Bucket1
5112,U001,0200762301,C&S WH corp,2020.0,1930772533.0,2020-04-11,2020-04-10,2020-04-11,2020-06-15,USD,RV,1.0,23092.56,2020-04-11,NAGD,1930772533.0,1,15,6,2020-06-21,Bucket2
10342,CA02,0140104440,SO trust,2020.0,2960627458.0,2020-04-11,2020-04-11,2020-04-11,2020-04-28,CAD,RV,1.0,55782.08,2020-04-18,CA10,2960627458.0,1,28,-4,2020-04-24,Bucket1
16395,U001,0200769623,WAL-MAR associates,2020.0,1930774757.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,519.13,2020-04-11,NAH4,1930774757.0,1,26,-5,2020-04-21,Bucket1
6998,U001,0200769623,WAL-MAR corp,2020.0,1930774786.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,101766.76,2020-04-11,NAH4,1930774786.0,1,26,-5,2020-04-21,Bucket1
11617,U001,0200762301,C&S WH in,2020.0,1930772945.0,2020-04-11,2020-04-10,2020-04-11,2020-06-15,USD,RV,1.0,838.16,2020-04-11,NAGD,1930772945.0,1,15,6,2020-06-21,Bucket2
30491,U001,0200771157,WEIS ,2020.0,1930777528.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,68595.38,2020-04-11,NAA8,1930777528.0,1,26,-6,2020-04-20,Bucket1
39325,U001,0200726979,BJ'S  systems,2020.0,1930773778.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,1443.5,2020-04-11,NAA8,1930773778.0,1,26,-5,2020-04-21,Bucket1
36309,U001,0200769623,WAL-MAR llc,2020.0,1930775826.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,9588.21,2020-04-11,NAH4,1930775826.0,1,26,-3,2020-04-23,Bucket1
27280,U001,0200729290,KROGER foundation,2020.0,1930778011.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,116757.36,2020-04-11,NAA8,1930778011.0,1,26,-7,2020-04-19,Bucket1
27180,U001,0200769623,WAL-MAR in,2020.0,1930774841.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,3991.68,2020-04-11,NAH4,1930774841.0,1,26,-2,2020-04-24,Bucket1
46544,U001,0200782001,GORDO co,2020.0,1930756882.0,2020-04-11,2020-04-07,2020-04-11,2020-04-26,USD,RV,1.0,1045.5,2020-04-11,NAA8,1930756882.0,1,26,-5,2020-04-21,Bucket1
30375,U001,0200705742,DOT ,2020.0,1930774858.0,2020-04-11,2020-04-10,2020-04-11,2020-05-01,USD,RV,1.0,29268.46,2020-04-11,NAD1,1930774858.0,1,1,7,2020-05-08,Bucket2
38346,U001,0200769623,WAL-MAR ,2020.0,1930768841.0,2020-04-11,2020-04-09,2020-04-11,2020-04-26,USD,RV,1.0,8037.0,2020-04-11,NAH4,1930768841.0,1,26,-3,2020-04-23,Bucket1
35258,U001,0200762301,C&S WH systems,2020.0,1930772786.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,59900.08,2020-04-11,NAC6,1930772786.0,1,26,-6,2020-04-20,Bucket1
10533,U001,0200761734,H E BUT llc,2020.0,1930774009.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,69532.56,2020-04-11,NAA8,1930774009.0,1,26,-6,2020-04-20,Bucket1
21339,U001,0200769623,WAL-MAR corporation,2020.0,1930773198.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,67879.19,2020-04-11,NAH4,1930773198.0,1,26,-6,2020-04-20,Bucket1
7565,U001,0200769623,WAL-MAR foundation,2020.0,1930778955.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,49531.44,2020-04-11,NAH4,1930778955.0,1,26,-7,2020-04-19,Bucket1
9310,U001,0200769623,WAL-MAR systems,2020.0,1930777546.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,1594.09,2020-04-11,NAH4,1930777546.0,1,26,-5,2020-04-21,Bucket1
47665,U001,0200769623,WAL-MAR trust,2020.0,1930769149.0,2020-04-11,2020-04-09,2020-04-11,2020-04-26,USD,RV,1.0,1193.42,2020-04-11,NAH4,1930769149.0,1,26,-5,2020-04-21,Bucket1
13231,U001,0200749782,KROG corp,2020.0,1930774497.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,64261.6,2020-04-11,NAA8,1930774497.0,1,26,-5,2020-04-21,Bucket1
13236,U001,0200769623,WAL-MAR ,2020.0,1930773600.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,14702.84,2020-04-11,NAH4,1930773600.0,1,26,-2,2020-04-24,Bucket1
21444,U001,0200769623,WAL-MAR trust,2020.0,1930768840.0,2020-04-11,2020-04-09,2020-04-11,2020-04-26,USD,RV,1.0,14526.32,2020-04-11,NAH4,1930768840.0,1,26,-2,2020-04-24,Bucket1
15010,U001,0200744019,TARG foundation,2020.0,1930776794.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,11213.77,2020-04-11,NAA8,1930776794.0,1,26,-3,2020-04-23,Bucket1
18974,U001,0200726979,BJ'S  corporation,2020.0,1930780400.0,2020-04-11,2020-04-13,2020-04-11,2020-04-26,USD,RV,1.0,631.6,2020-04-11,NAA8,1930780400.0,1,26,-6,2020-04-20,Bucket1
33520,U001,0200418007,AM systems,2020.0,1930756165.0,2020-04-11,2020-04-06,2020-04-11,2020-04-26,USD,RV,1.0,2822.4,2020-04-11,NAA8,1930756165.0,1,26,-3,2020-04-23,Bucket1
18958,U001,0200769623,WAL-MAR ,2020.0,1930774475.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,10574.58,2020-04-11,NAH4,1930774475.0,1,26,-3,2020-04-23,Bucket1
28845,U001,0200769623,WAL-MAR llc,2020.0,1930773990.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,6070.88,2020-04-11,NAH4,1930773990.0,1,26,-2,2020-04-24,Bucket1
5056,U001,0200772670,ASSOCIAT in,2020.0,1930778500.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,52936.29,2020-04-11,NAU5,1930778500.0,1,26,-7,2020-04-19,Bucket1
38061,U001,0200148860,DOLLA co,2020.0,1930780722.0,2020-04-11,2020-04-13,2020-04-11,2020-04-26,USD,RV,1.0,57967.17,2020-04-11,NAA8,1930780722.0,1,26,-6,2020-04-20,Bucket1
47177,U001,0200762301,C&S WH systems,2020.0,1930772370.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,58611.77,2020-04-11,NAC6,1930772370.0,1,26,-6,2020-04-20,Bucket1
9462,U001,0200769623,WAL-MAR foundation,2020.0,1930777057.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,22963.52,2020-04-11,NAH4,1930777057.0,1,26,-4,2020-04-22,Bucket1
28965,U001,0200762301,C&S WH ,2020.0,1930774456.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,72089.36,2020-04-11,NAC6,1930774456.0,1,26,-6,2020-04-20,Bucket1
13626,U001,0200769623,WAL-MAR trust,2020.0,1930768383.0,2020-04-11,2020-04-09,2020-04-11,2020-04-26,USD,RV,1.0,47631.58,2020-04-11,NAH4,1930768383.0,1,26,-6,2020-04-20,Bucket1
20549,U001,0200762301,C&S WH llc,2020.0,1930774194.0,2020-04-11,2020-04-10,2020-04-11,2020-06-15,USD,RV,1.0,3607.32,2020-04-11,NAGD,1930774194.0,1,15,5,2020-06-20,Bucket2
312,U001,0200762301,C&S WH co,2020.0,1930767846.0,2020-04-11,2020-04-09,2020-04-11,2020-04-26,USD,RV,1.0,9154.95,2020-04-11,NAC6,1930767846.0,1,26,-3,2020-04-23,Bucket1
5243,U001,0200148860,DOLLA in,2020.0,1930772682.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,14415.11,2020-04-11,NAA8,1930772682.0,1,26,-3,2020-04-23,Bucket1
28238,U001,0200769623,WAL-MAR us,2020.0,1930773543.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,2100.8,2020-04-11,NAH4,1930773543.0,1,26,-4,2020-04-22,Bucket1
10760,U001,0200707822,PUBLI associates,2020.0,1930778231.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,73487.74,2020-04-11,NAA8,1930778231.0,1,26,-5,2020-04-21,Bucket1
9569,U001,0200772670,ASSOCIAT us,2020.0,1930777459.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,876.21,2020-04-11,NAU5,1930777459.0,1,26,-5,2020-04-21,Bucket1
45415,U001,0200769623,WAL-MAR trust,2020.0,1930774072.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,37762.2,2020-04-11,NAH4,1930774072.0,1,26,-3,2020-04-23,Bucket1
39949,CA02,0140106372,G T  corp,2020.0,2960628102.0,2020-04-11,2020-04-11,2020-04-11,2020-04-24,CAD,RV,1.0,54699.37,2020-04-14,CA10,2960628102.0,1,24,-1,2020-04-23,Bucket1
1634,CA02,0140105686,SYSC corporation,2020.0,2960628041.0,2020-04-11,2020-04-11,2020-04-11,2020-04-27,CAD,RV,1.0,12246.6,2020-04-17,CA10,2960628041.0,1,27,4,2020-05-01,Bucket2
33695,U001,0200704045,RA trust,2020.0,1930775825.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,17237.94,2020-04-11,NAA8,1930775825.0,1,26,-2,2020-04-24,Bucket1
31604,U001,0200472086,CONSUMER llc,2020.0,1930774624.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,83433.46,2020-04-11,NAA8,1930774624.0,1,26,-7,2020-04-19,Bucket1
7029,U001,0200769623,WAL-MAR foundation,2020.0,1930774760.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,22365.88,2020-04-11,NAH4,1930774760.0,1,26,-4,2020-04-22,Bucket1
22350,U001,0200769623,WAL-MAR foundation,2020.0,1930778868.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,7018.36,2020-04-11,NAH4,1930778868.0,1,26,-5,2020-04-21,Bucket1
19361,U001,0200769623,WAL-MAR trust,2020.0,1930777933.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,6532.6,2020-04-11,NAH4,1930777933.0,1,26,-5,2020-04-21,Bucket1
28415,U001,0200711029,WEGMAN ,2020.0,1930776699.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,14565.37,2020-04-11,NAA8,1930776699.0,1,26,-2,2020-04-24,Bucket1
33662,U001,0200762301,C&S WH ,2020.0,1930779768.0,2020-04-11,2020-04-12,2020-04-11,2020-04-26,USD,RV,1.0,101945.81,2020-04-11,NAC6,1930779768.0,1,26,-5,2020-04-21,Bucket1
39905,U001,0200762301,C&S WH in,2020.0,1930776927.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,129466.09,2020-04-11,NAC6,1930776927.0,1,26,-6,2020-04-20,Bucket1
24824,U001,0200769623,WAL-MAR foundation,2020.0,1930769696.0,2020-04-11,2020-04-09,2020-04-11,2020-04-26,USD,RV,1.0,37989.64,2020-04-11,NAH4,1930769696.0,1,26,-6,2020-04-20,Bucket1
44485,U001,0200729290,KROGER systems,2020.0,1930777950.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,1780.83,2020-04-11,NAA8,1930777950.0,1,26,-5,2020-04-21,Bucket1
22257,CA02,0140104409,LOB us,2020.0,2960627646.0,2020-04-12,2020-04-12,2020-04-12,2020-04-23,CAD,RV,1.0,70696.57,2020-04-13,CA10,2960627646.0,1,23,2,2020-04-25,Bucket2
35122,U001,0200719300,SYSTEMS corp,2020.0,1930768914.0,2020-04-12,2020-04-09,2020-04-12,2020-04-27,USD,RV,1.0,31014.0,2020-04-12,NAA8,1930768914.0,1,27,-10,2020-04-17,Bucket1
25225,U001,0200744019,TARG systems,2020.0,1930774167.0,2020-04-12,2020-04-10,2020-04-12,2020-04-27,USD,RV,1.0,28688.34,2020-04-12,NAA8,1930774167.0,1,27,-10,2020-04-17,Bucket1
5497,CA02,0140104409,LOB corporation,2020.0,2960626090.0,2020-04-12,2020-04-12,2020-04-12,2020-04-24,CAD,RV,1.0,105896.55,2020-04-14,CA10,2960626090.0,1,24,-2,2020-04-22,Bucket1
15210,U001,0200769623,WAL-MAR systems,2020.0,1930775843.0,2020-04-12,2020-04-10,2020-04-12,2020-04-27,USD,RV,1.0,11843.33,2020-04-12,NAH4,1930775843.0,1,27,-6,2020-04-21,Bucket1
11483,U001,0200707822,PUBLI llc,2020.0,1930779167.0,2020-04-12,2020-04-12,2020-04-12,2020-04-27,USD,RV,1.0,75108.82,2020-04-12,NAA8,1930779167.0,1,27,-10,2020-04-17,Bucket1
44366,U001,0200762301,C&S WH ,2020.0,1930772536.0,2020-04-12,2020-04-10,2020-04-12,2020-04-27,USD,RV,1.0,118413.7,2020-04-12,NAC6,1930772536.0,1,27,-11,2020-04-16,Bucket1
24598,U001,0200148860,DOLLA ,2020.0,1930778092.0,2020-04-12,2020-04-11,2020-04-12,2020-04-27,USD,RV,1.0,59786.77,2020-04-12,NAA8,1930778092.0,1,27,-10,2020-04-17,Bucket1
35305,U001,0100031704,DELHAIZE foundation,2020.0,1930772355.0,2020-04-12,2020-04-10,2020-04-12,2020-04-27,USD,RV,1.0,53887.52,2020-04-12,NAA8,1930772355.0,1,27,-11,2020-04-16,Bucket1
33444,U001,0200726979,BJ'S  in,2020.0,1930776961.0,2020-04-12,2020-04-11,2020-04-12,2020-04-27,USD,RV,1.0,1101.55,2020-04-12,NAA8,1930776961.0,1,27,-8,2020-04-19,Bucket1
6226,U001,0200799367,MCL us,2020.0,1930778616.0,2020-04-12,2020-04-11,2020-04-12,2020-04-27,USD,RV,1.0,77767.5,2020-04-12,NAA8,1930778616.0,1,27,-9,2020-04-18,Bucket1
44990,U001,0200793568,SUPE systems,2020.0,1930773977.0,2020-04-12,2020-04-10,2020-04-12,2020-04-27,USD,RV,1.0,88500.29,2020-04-12,NAA8,1930773977.0,1,27,-9,2020-04-18,Bucket1
34689,U001,0200769623,WAL-MAR trust,2020.0,1930779115.0,2020-04-12,2020-04-11,2020-04-12,2020-04-27,USD,RV,1.0,3311.44,2020-04-12,NAH4,1930779115.0,1,27,-3,2020-04-24,Bucket1
23104,U001,0200439158,POST  corp,2020.0,1930784941.0,2020-04-12,2020-04-14,2020-04-12,2020-04-27,USD,RV,1.0,17916.0,2020-04-12,NAA8,1930784941.0,1,27,-6,2020-04-21,Bucket1
14003,U001,0200769623,WAL-MAR co,2020.0,1930778648.0,2020-04-12,2020-04-11,2020-04-12,2020-04-27,USD,RV,1.0,1132.25,2020-04-12,NAH4,1930778648.0,1,27,-8,2020-04-19,Bucket1
11997,U001,0200769623,WAL-MAR systems,2020.0,1930777450.0,2020-04-12,2020-04-11,2020-04-12,2020-04-27,USD,RV,1.0,355.93,2020-04-12,NAH4,1930777450.0,1,27,-9,2020-04-18,Bucket1
34285,U001,0200772670,ASSOCIAT associates,2020.0,1930780192.0,2020-04-12,2020-04-13,2020-04-12,2020-04-27,USD,RV,1.0,53206.65,2020-04-12,NAU5,1930780192.0,1,27,-11,2020-04-16,Bucket1
23633,U001,0200726979,BJ'S  associates,2020.0,1930779784.0,2020-04-12,2020-04-12,2020-04-12,2020-04-27,USD,RV,1.0,15467.14,2020-04-12,NAA8,1930779784.0,1,27,-7,2020-04-20,Bucket1
24695,U001,0200769623,WAL-MAR systems,2020.0,1930778828.0,2020-04-12,2020-04-11,2020-04-12,2020-04-27,USD,RV,1.0,11610.43,2020-04-12,NAH4,1930778828.0,1,27,-8,2020-04-19,Bucket1
